filename,row href
alcremie-rubyswirl.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-rubyswirl.gif
alcremie-salted-cream-berry.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-salted-cream-berry.gif
alcremie-salted-cream-clover.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-salted-cream-clover.gif
alcremie-salted-cream-flower.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-salted-cream-flower.gif
alcremie-salted-cream-love.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-salted-cream-love.gif
alcremie-salted-cream-ribbon.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-salted-cream-ribbon.gif
alcremie-salted-cream-star.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-salted-cream-star.gif
alcremie-saltedcream-berry.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-saltedcream-berry.gif
alcremie-saltedcream-clover.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-saltedcream-clover.gif
alcremie-saltedcream-flower.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-saltedcream-flower.gif
alcremie-saltedcream-love.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-saltedcream-love.gif
alcremie-saltedcream-ribbon.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-saltedcream-ribbon.gif
alcremie-saltedcream-star.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-saltedcream-star.gif
alcremie-saltedcream.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-saltedcream.gif
alcremie-vanilla-cream-berry.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanilla-cream-berry.gif
alcremie-vanilla-cream-clover.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanilla-cream-clover.gif
alcremie-vanilla-cream-flower.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanilla-cream-flower.gif
alcremie-vanilla-cream-love.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanilla-cream-love.gif
alcremie-vanilla-cream-ribbon.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanilla-cream-ribbon.gif
alcremie-vanilla-cream-star.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanilla-cream-star.gif
alcremie-vanillacream-berry.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanillacream-berry.gif
alcremie-vanillacream-clover.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanillacream-clover.gif
alcremie-vanillacream-flower.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanillacream-flower.gif
alcremie-vanillacream-love.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanillacream-love.gif
alcremie-vanillacream-ribbon.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanillacream-ribbon.gif
alcremie-vanillacream-star.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie-vanillacream-star.gif
alcremie.gif,https://play.pokemonshowdown.com/sprites/ani/alcremie.gif
alomomola.gif,https://play.pokemonshowdown.com/sprites/ani/alomomola.gif
altaria-mega.gif,https://play.pokemonshowdown.com/sprites/ani/altaria-mega.gif
altaria.gif,https://play.pokemonshowdown.com/sprites/ani/altaria.gif
amaura.gif,https://play.pokemonshowdown.com/sprites/ani/amaura.gif
ambipom-f.gif,https://play.pokemonshowdown.com/sprites/ani/ambipom-f.gif
ambipom.gif,https://play.pokemonshowdown.com/sprites/ani/ambipom.gif
amoonguss.gif,https://play.pokemonshowdown.com/sprites/ani/amoonguss.gif
ampharos-mega.gif,https://play.pokemonshowdown.com/sprites/ani/ampharos-mega.gif
ampharos.gif,https://play.pokemonshowdown.com/sprites/ani/ampharos.gif
annihilape.gif,https://play.pokemonshowdown.com/sprites/ani/annihilape.gif
anorith.gif,https://play.pokemonshowdown.com/sprites/ani/anorith.gif
appletun-gmax.gif,https://play.pokemonshowdown.com/sprites/ani/appletun-gmax.gif
appletun.gif,https://play.pokemonshowdown.com/sprites/ani/appletun.gif
applin.gif,https://play.pokemonshowdown.com/sprites/ani/applin.gif
araquanid-totem.gif,https://play.pokemonshowdown.com/sprites/ani/araquanid-totem.gif
araquanid.gif,https://play.pokemonshowdown.com/sprites/ani/araquanid.gif
arbok.gif,https://play.pokemonshowdown.com/sprites/ani/arbok.gif
arboliva.gif,https://play.pokemonshowdown.com/sprites/ani/arboliva.gif
arcanine-hisui.gif,https://play.pokemonshowdown.com/sprites/ani/arcanine-hisui.gif
arcanine.gif,https://play.pokemonshowdown.com/sprites/ani/arcanine.gif
arceus-bug.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-bug.gif
arceus-dark.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-dark.gif
arceus-dragon.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-dragon.gif
arceus-electric.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-electric.gif
arceus-fairy.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-fairy.gif
arceus-fighting.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-fighting.gif
arceus-fire.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-fire.gif
arceus-flying.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-flying.gif
arceus-ghost.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-ghost.gif
arceus-grass.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-grass.gif
arceus-ground.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-ground.gif
arceus-ice.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-ice.gif
arceus-poison.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-poison.gif
arceus-psychic.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-psychic.gif
arceus-rock.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-rock.gif
arceus-steel.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-steel.gif
arceus-water.gif,https://play.pokemonshowdown.com/sprites/ani/arceus-water.gif
arceus.gif,https://play.pokemonshowdown.com/sprites/ani/arceus.gif
archaludon.gif,https://play.pokemonshowdown.com/sprites/ani/archaludon.gif
archen.gif,https://play.pokemonshowdown.com/sprites/ani/archen.gif
archeops.gif,https://play.pokemonshowdown.com/sprites/ani/archeops.gif
arctibax.gif,https://play.pokemonshowdown.com/sprites/ani/arctibax.gif
arctovish.gif,https://play.pokemonshowdown.com/sprites/ani/arctovish.gif
